Course,Gender,Element,Zodiac,Season,NumCountries,Ethnicity,WeightActual,WeightIdeal,WeightDiff,Vote,Religion,Driving,NumYears,Speed,Tickets,Looks,Intelligence,SocialMedia,DayBorn,Under20,TxtSent,StudentLoan,DrinkSpend,DrinkCount,Earning,Work,Confidence,Extravagance,Shoes
S101,Male,Water,Cancer,Winter,2,NZ.European,80,80,0,National,Yes,AboveAverage,18,140,No,5.3,5.7,40,Friday,Yes,100,Yes,None,None,Medium,No,52.3,53.7,6
S101,Female,Fire,Sagittarius,Spring,2,Chinese,55,50,5,None,Yes,Average,11,0,No,6.3,6,180,Saturday,No,10,No,None,None,Low,Yes,46.4,46,4
S108,Male,Water,Cancer,Winter,5,Maori/P.I.,75,80,-5,National,No,Excellent,18,160,No,8.1,7.9,300,Saturday,Yes,50,Yes,High,High,Medium,Yes,63.7,71.1,5
S101,Female,Earth,Capricorn,Summer,1,Other,56,49,7,Labour,Yes,Average,5,100,No,5.1,5.1,180,Sunday,No,30,No,None,Low,Medium,No,42.7,62.7,15
S108,Female,Earth,Capricorn,Summer,12,NZ.European,55,55,0,National,No,Poor,21,0,No,5.9,6.2,90,Tuesday,No,20,Yes,None,High,Low,No,48.3,58.2,40
S108,Female,Water,Cancer,Winter,7,Chinese,55,50,5,National,No,Poor,17,0,No,5.9,6.9,240,Friday,Yes,75,Yes,None,None,Low,Yes,37.2,52.9,18
S101,Male,Fire,Aries,Autumn,1,Maori/P.I.,96,90,6,Labour,Yes,Average,12,100,No,5.4,5.1,180,Wednesday,Yes,200,Yes,None,None,DontKnow,No,45,62.8,3
S108,Female,Earth,Virgo,Winter,2,NZ.European,64,59,5,Labour,No,Excellent,18,120,No,6.4,6.8,120,Thursday,Yes,100,Yes,Low,Low,Medium,Yes,55.3,57.5,20
S108,Female,Water,Cancer,Winter,4,NZ.European,67,65,2,Green,No,AboveAverage,18,120,No,4.1,4.3,60,Saturday,Yes,100,No,High,Low,DontKnow,Yes,42.9,58.3,11
S101,Female,Earth,Virgo,Spring,15,NZ.European,78,63,15,None,Yes,Average,2,0,No,5,4.9,900,Wednesday,No,20,No,High,High,DontKnow,Yes,40.4,70.1,18
S108,Male,Fire,Leo,Winter,0,Other,72,68,4,None,Yes,Average,5,0,No,5.9,5,120,Monday,No,5,No,None,None,Low,No,34.5,47.8,4
S108,Female,Water,Cancer,Winter,3,NZ.European,68,60,8,Green,Yes,AboveAverage,17,130,No,3.7,8.7,120,Sunday,Yes,50,Yes,High,High,High,Yes,51.3,62.7,10
S101,Male,Air,Libra,Spring,3,Korean,73,73,0,Other,No,Average,2,120,No,6.7,10,90,Tuesday,No,20,No,Low,Low,DontKnow,No,69.2,64.4,7
S108,Female,Water,Cancer,Winter,2,Chinese,53,49,4,Green,No,Excellent,2,0,No,7,7,90,Thursday,No,50,No,None,None,DontKnow,No,59.2,51.6,6
S101,Male,Water,Cancer,Winter,2,NZ.European,67,75,-8,National,No,AboveAverage,19,180,No,7.4,7.4,720,Wednesday,No,10,Yes,High,High,Medium,No,58.5,81.7,4
S108,Female,Water,Cancer,Winter,9,NZ.European,60,56,4,Green,Yes,Average,7,0,No,7.7,6.7,150,Friday,Yes,20,No,High,Low,DontKnow,Yes,58,56.1,8
S101,Female,Water,Scorpio,Spring,4,NZ.European,62,57,5,National,Yes,Excellent,18,120,No,7.2,7.6,150,Wednesday,Yes,50,Yes,High,High,Medium,No,61.1,74.3,12
S101,Female,Fire,Aries,Autumn,1,NZ.European,50,50,0,National,No,Poor,17,0,No,6.6,6.6,60,Tuesday,Yes,20,Yes,None,None,DontKnow,Yes,56.2,42.5,10
S101,Male,Air,Libra,Spring,1,NZ.European,74,73,1,Labour,No,Excellent,18,170,No,5.1,6.8,45,Saturday,Yes,40,Yes,Low,Low,Medium,Yes,55.2,50.5,6
S108,Female,Earth,Capricorn,Summer,1,Chinese,51,48,3,Labour,No,Average,14,100,No,6.4,6.1,90,Wednesday,Yes,100,Yes,None,None,Medium,Yes,53.1,48.1,14
S108,Female,Water,Piscies,Autumn,13,Indian,50,48,2,Green,Yes,Poor,11,0,No,7.5,7.2,0,Tuesday,No,30,Yes,None,None,Low,No,53.7,25.6,4
S101,Male,Earth,Taurus,Autumn,15,NZ.European,70,70,0,National,Yes,Excellent,17,120,No,9.9,9.8,270,Saturday,Yes,80,No,None,Low,DontKnow,No,80.8,72.2,12
S101,Female,Air,Gemini,Winter,10,Other,60,55,5,Labour,No,Average,4,180,Yes,6.9,8.1,120,Saturday,No,6,Yes,Low,Low,Medium,Yes,59.3,58.8,10
S108,Male,Earth,Taurus,Autumn,5,Indian,69,70,-1,National,Yes,Average,8,80,No,4.8,6.4,60,Friday,Yes,10,Yes,None,None,DontKnow,Yes,51.5,45.9,5
S101,Male,Earth,Capricorn,Summer,4,Maori/P.I.,128,110,18,Other,Yes,Excellent,0,120,No,5,7.5,90,Thursday,No,25,Yes,High,Low,Low,No,37.3,68.5,2
S108,Male,Water,Scorpio,Spring,0,Chinese,65,70,-5,None,No,Poor,0,0,No,7.1,6.9,90,Monday,Yes,10,No,None,None,Low,No,40.9,46.7,4
S108,Male,Earth,Capricorn,Summer,2,Indian,67,70,-3,Labour,Yes,AboveAverage,12,40,No,5,6.1,270,Monday,Yes,100,Yes,None,None,DontKnow,Yes,50,53.1,2
S101,Female,Air,Aquarius,Summer,10,Other,49,48,1,National,Yes,Excellent,18,120,No,5.1,7.7,15,Saturday,No,60,Yes,None,None,High,Yes,60,35.7,8
S101,Male,Air,Libra,Spring,0,Chinese,75,90,-15,National,No,Excellent,2,0,No,5,8,300,Wednesday,No,20,No,None,None,High,No,52.4,55.4,8
S101,Female,Water,Scorpio,Spring,6,Other,56,56,0,Green,Yes,AboveAverage,1,140,No,9,8.6,270,Sunday,No,5,Yes,Low,Low,Medium,Yes,72.3,62.2,20
S101,Female,Earth,Taurus,Autumn,8,NZ.European,60,60,0,Green,Yes,Excellent,17,100,No,5.3,5.1,62,Wednesday,Yes,20,Yes,High,Low,High,No,57.5,67.1,12
S101,Female,Fire,Leo,Winter,1,Korean,60,52,8,Labour,Yes,Poor,11,0,No,8.1,5.7,210,Friday,Yes,50,Yes,None,None,Medium,No,51.8,56,7
S101,Male,Earth,Capricorn,Summer,25,NZ.European,110,95,15,National,No,Average,35,120,No,1.9,4.5,60,Tuesday,No,3,No,High,High,DontKnow,No,29.8,69.4,3
S101,Male,Fire,Aries,Autumn,3,Chinese,75,70,5,National,No,Excellent,2,130,No,7.4,8.8,60,Sunday,No,10,No,None,None,Medium,No,65.3,54.1,3
S101,Female,Water,Scorpio,Spring,5,Other,52,50,2,National,Yes,Poor,3,0,No,6.7,6.6,150,Thursday,No,20,No,None,None,High,No,59,55.5,7
S108,Male,Air,Libra,Spring,2,Maori/P.I.,64,64,0,Other,Yes,AboveAverage,13,110,No,5.1,5.1,150,Monday,Yes,50,Yes,None,None,Medium,No,50.9,61,13
S101,Female,Fire,Leo,Winter,11,NZ.European,68,60,8,None,No,AboveAverage,16,150,Yes,8.1,8.2,210,Thursday,No,7,Yes,High,High,DontKnow,Yes,62.9,68.5,20
S101,Female,Earth,Virgo,Spring,1,Other,37,47,-10,None,Yes,BelowAverage,0,0,No,5.6,5.5,120,Wednesday,No,100,No,None,None,Low,No,39.5,53.3,5
S101,Female,Water,Scorpio,Spring,6,NZ.European,50,48,2,National,No,AboveAverage,17,130,No,6.8,7.4,210,Tuesday,Yes,30,No,None,None,DontKnow,No,60.4,64.9,10
S108,Female,Water,Piscies,Autumn,1,Chinese,56,54,2,National,No,Average,2,60,No,7.6,6.4,150,Sunday,No,10,No,Low,Low,Low,No,54,64.2,12
S108,Male,Fire,Sagittarius,Summer,1,NZ.European,71,68,3,None,No,AboveAverage,18,110,No,6.9,7.7,30,Monday,Yes,10,Yes,Low,Low,High,Yes,60.8,45.3,6
S101,Male,Earth,Virgo,Spring,15,Other,78,85,-7,Green,No,BelowAverage,16,100,No,6.5,8,60,Friday,No,25,No,High,High,Low,Yes,50.9,57.6,8
S108,Female,Air,Aquarius,Summer,3,Indian,90,80,10,National,Yes,Average,10,90,No,5.2,6.8,60,Friday,Yes,20,Yes,None,None,Low,No,35.2,54.4,10
S101G,Female,Fire,Leo,Winter,1,NZ.European,54,53,1,Green,Yes,Average,18,140,No,4.3,8.1,420,Saturday,Yes,70,Yes,Low,Low,Low,Yes,50.6,64.3,18
S101,Female,Water,Scorpio,Spring,2,NZ.European,58,56,2,National,Yes,Average,18,120,Yes,5.1,6.9,20,Saturday,Yes,10,Yes,None,Low,DontKnow,Yes,52.6,45.3,40
S108,Male,Earth,Virgo,Spring,3,Korean,58,60,-2,National,Yes,Average,8,110,No,4.9,5,120,Saturday,Yes,20,No,None,None,DontKnow,Yes,46.2,49.2,6
S101,Female,Air,Libra,Spring,3,Indian,87,50,37,Labour,Yes,Excellent,21,120,No,3.2,7.3,720,Friday,No,100,Yes,High,High,High,Yes,43.1,70.3,50
S101,Female,Earth,Capricorn,Summer,1,Other,62,57,5,National,Yes,Average,7,100,No,6.2,6.3,155,Saturday,Yes,30,Yes,None,None,Low,No,47,59.4,10
S101,Male,Earth,Virgo,Spring,7,NZ.European,69,70,-1,Labour,No,Average,18,120,No,5.1,6.1,30,Thursday,No,8,Yes,Low,Low,Low,No,46.9,58.1,2
S101,Female,Water,Scorpio,Spring,1,Korean,52,43,9,None,Yes,Average,6,80,No,3.9,7.4,60,Tuesday,Yes,7,No,None,None,DontKnow,No,46.2,51.2,10
S108,Female,Fire,Leo,Winter,1,NZ.European,70,70,0,Other,No,Poor,23,0,No,8.8,7,5,Friday,No,1,Yes,None,Low,High,Yes,69,18.4,6
S101,Male,Fire,Sagittarius,Summer,18,Other,78,80,-2,None,Yes,Average,2,160,No,5.1,7.1,150,Monday,No,15,No,Low,High,Low,No,40.3,73.4,6
S101G,Female,Fire,Leo,Winter,6,Other,55,50,5,None,Yes,AboveAverage,1,120,No,6.5,5.6,360,Sunday,No,15,No,High,Low,DontKnow,Yes,51.6,65,8
S108,Female,Earth,Virgo,Spring,3,NZ.European,70,65,5,National,Yes,Excellent,18,110,No,8.9,8.9,120,Thursday,Yes,100,Yes,Low,Low,Low,Yes,65.5,59.6,8
S101,Female,Water,Scorpio,Spring,4,Other,88,75,13,None,Yes,Poor,6,0,No,7.1,5.8,330,Monday,Yes,400,Yes,Low,Low,High,Yes,47.7,60.2,9
S101,Female,Earth,Capricorn,Summer,0,NZ.European,61,61,0,Other,Yes,AboveAverage,18,100,No,5.1,5.1,15,Friday,Yes,20,Yes,None,None,DontKnow,No,50.8,42.3,10
S101,Male,Water,Piscies,Autumn,4,Indian,67,72,-5,Green,Yes,Average,3,140,No,9.8,9.8,90,Sunday,Yes,0,Yes,None,Low,Medium,No,73.2,56.6,3
S101,Female,Air,Aquarius,Summer,20,Other,47,45,2,None,No,Average,0,0,No,7.7,5.5,120,Wednesday,No,15,Yes,None,None,High,Yes,61.1,50.7,90
S101,Female,Water,Piscies,Autumn,2,NZ.European,69,60,9,None,No,AboveAverage,18,140,No,3.8,5,330,Monday,Yes,70,Yes,High,High,DontKnow,Yes,39.8,67.7,18
S108,Female,Fire,Sagittarius,Summer,2,Chinese,49,45,4,None,No,Average,2,0,No,6.7,5.1,150,Sunday,No,8,No,None,None,Medium,No,49.2,52.6,10
S108,Male,Air,Gemini,Autumn,0,NZ.European,59,70,-11,National,Yes,AboveAverage,18,110,No,7,8.5,60,Wednesday,Yes,10,Yes,None,None,High,No,64.4,50.3,5
S101,Female,Air,Gemini,Autumn,3,NZ.European,65,60,5,National,No,Average,17,140,No,7.2,7.3,240,Monday,Yes,30,Yes,None,None,DontKnow,No,57.6,64.5,17
S101,Female,Air,Libra,Spring,10,NZ.European,54,52,2,National,No,AboveAverage,18,110,No,7,7.8,120,Saturday,Yes,20,Yes,None,None,Low,Yes,57.7,51,15
S101,Female,Fire,Aries,Autumn,6,Other,54,54,0,None,No,Average,0,150,No,5.9,8.1,20,Tuesday,No,5,No,None,None,DontKnow,No,61.1,48,25
S101,Female,Air,Libra,Spring,10,NZ.European,53,50,3,National,No,BelowAverage,17,70,No,7.1,8.4,300,Thursday,Yes,10,No,None,Low,DontKnow,Yes,60.9,61.6,5
S108,Male,Water,Scorpio,Spring,4,Indian,57,60,-3,Labour,Yes,AboveAverage,14,100,No,5.1,5.1,60,Tuesday,Yes,1,No,None,None,High,Yes,47.5,44,5
S108,Female,Water,Cancer,Winter,2,Indian,56,55,1,Labour,Yes,AboveAverage,18,110,No,9,8.6,150,Tuesday,Yes,15,Yes,None,None,DontKnow,No,72.1,59.5,20
S108,Male,Air,Gemini,Autumn,7,Other,65,65,0,National,No,Excellent,18,150,No,9,8.9,30,Sunday,Yes,12,Yes,None,None,Low,Yes,70.7,46.5,3
S108,Female,Earth,Virgo,Spring,8,Chinese,55,52,3,Labour,Yes,AboveAverage,6,100,No,5.1,6.3,60,Friday,Yes,20,Yes,None,None,DontKnow,No,50.9,56.7,15
S108,Female,Fire,Sagittarius,Spring,5,NZ.European,58,57,1,National,No,AboveAverage,20,120,No,5.4,7.8,240,Saturday,No,20,Yes,None,None,Low,Yes,54.2,55.8,10
S108,Male,Air,Aquarius,Summer,2,NZ.European,55,65,-10,National,No,Excellent,19,110,No,5.1,6.9,180,Saturday,Yes,50,Yes,None,None,Medium,Yes,50.5,51.4,4
S108,Male,Earth,Virgo,Winter,2,Korean,70,60,10,Green,Yes,Excellent,10,100,No,9.9,9.5,240,Sunday,Yes,20,Yes,None,None,Medium,No,73,62.8,3
S108,Male,Earth,Virgo,Winter,2,NZ.European,95,80,15,National,No,Average,18,110,No,5.1,7.4,60,Tuesday,Yes,10,Yes,None,None,Medium,No,48.4,53.1,3
S108,Male,Earth,Capricorn,Summer,16,NZ.European,68,68,0,None,No,Average,0,140,No,5.1,7.3,90,Tuesday,Yes,50,No,Low,Low,High,No,56.4,69.5,6
S101G,Female,Water,Piscies,Summer,3,Chinese,80,70,10,None,No,BelowAverage,18,90,No,5.4,5.5,150,Tuesday,Yes,20,Yes,None,None,DontKnow,No,43.5,60.3,8
S101,Male,Earth,Taurus,Autumn,215,Other,74,74,0,Green,Yes,Excellent,10,210,No,7.2,3.8,90,Tuesday,Yes,13,Yes,None,None,High,No,59.3,68,3
S108,Female,Earth,Virgo,Spring,2,Chinese,51,47,4,Labour,Yes,AboveAverage,1,0,No,5.8,5.7,1,Thursday,No,10,No,None,None,Medium,No,49.5,24.8,3
S101,Male,Air,Gemini,Autumn,1,NZ.European,85,85,0,National,No,AboveAverage,17,160,No,5.1,7.2,120,Tuesday,Yes,10,No,High,Low,DontKnow,No,57.1,67.2,2
S101,Female,Air,Libra,Spring,1,NZ.European,80,75,5,National,No,Average,19,160,No,6.3,7.8,20,Monday,No,40,Yes,Low,Low,Medium,Yes,56.5,43.3,18
S108,Female,Air,Libra,Spring,1,NZ.European,83,72,11,Labour,Yes,Average,18,70,No,3.7,3.7,150,Tuesday,Yes,175,Yes,High,Low,DontKnow,Yes,33.8,61.2,13
S108,Female,Air,Libra,Spring,2,Chinese,46,45,1,National,Yes,AboveAverage,19,110,No,8.7,7.7,480,Sunday,No,10,Yes,None,None,DontKnow,No,68.5,66.5,4
S101,Female,Earth,Virgo,Spring,1,Chinese,55,50,5,Labour,Yes,Average,19,100,No,8.5,6.9,210,Wednesday,No,55,Yes,None,None,DontKnow,No,60.4,62.1,11
S101,Male,Water,Piscies,Autumn,3,Chinese,85,75,10,Labour,Yes,AboveAverage,17,130,No,5.1,5.1,720,Monday,Yes,20,Yes,None,Low,Medium,Yes,42.9,63,2
S101,Female,Air,Libra,Spring,12,NZ.European,70,58,12,National,Yes,AboveAverage,18,120,No,4.1,6.1,240,Friday,Yes,100,Yes,Low,Low,Medium,Yes,42.3,66.5,18
S101,Female,Fire,Aries,Autumn,1,Maori/P.I.,95,75,20,Labour,Yes,Average,18,0,No,6.8,4.9,720,Wednesday,Yes,0,Yes,None,None,Medium,No,45.1,58.9,12
S101,Female,Earth,Capricorn,Summer,4,Other,43,47,-4,Labour,Yes,AboveAverage,12,110,No,5.7,5.7,60,Tuesday,Yes,100,Yes,High,Low,Low,Yes,37.3,59,40
S101G,Female,Water,Piscies,Autumn,3,NZ.European,57,54,3,National,Yes,AboveAverage,19,120,No,4.7,7.4,180,Tuesday,Yes,60,Yes,High,Low,DontKnow,Yes,53,63.8,25
S108,Male,Water,Cancer,Winter,5,NZ.European,84,76,8,Green,No,AboveAverage,21,200,No,7.6,9.8,120,Wednesday,No,15,Yes,High,Low,High,Yes,71.1,63.9,7
S101,Female,Fire,Sagittarius,Spring,4,Korean,47,47,0,None,Yes,AboveAverage,3,130,No,7.5,8.8,90,Wednesday,No,20,No,Low,Low,Medium,No,69.4,65.1,8
S101,Female,Air,Gemini,Winter,10,Other,65,60,5,Green,No,AboveAverage,3,150,No,6.9,7.3,120,Friday,No,10,Yes,None,Low,Medium,Yes,57.1,53.4,8
S101,Male,Earth,Taurus,Autumn,10,Other,78,75,3,None,No,Excellent,4,110,No,7.9,7.6,180,Thursday,Yes,100,Yes,Low,Low,Medium,No,63.7,73.4,15
S108,Female,Air,Libra,Spring,15,NZ.European,70,65,5,National,Yes,AboveAverage,18,120,No,3.7,5.1,120,Thursday,Yes,40,No,High,High,Medium,No,41.7,75.6,20
S101,Female,Air,Aquarius,Summer,12,Maori/P.I.,78,70,8,None,Yes,AboveAverage,1,110,No,6.8,6.9,330,Thursday,Yes,250,Yes,None,None,DontKnow,No,55,72,8
S101,Male,Earth,Virgo,Winter,1,Korean,94,87,7,None,Yes,Average,0,80,No,7.1,7.1,60,Saturday,No,20,No,None,None,DontKnow,No,55.7,52.5,5
S101G,Female,Water,Scorpio,Spring,2,Other,50,50,0,Labour,Yes,Average,19,40,No,9.2,5.3,312,Friday,No,5,Yes,None,None,Low,No,49.7,61.7,12
S101,Female,Air,Libra,Spring,1,NZ.European,59,55,4,Green,No,BelowAverage,20,0,No,4.3,4.7,210,Friday,No,30,Yes,None,None,Medium,No,39.5,55.4,10
S101,Female,Water,Piscies,Summer,2,Maori/P.I.,73,68,5,Green,Yes,AboveAverage,19,110,No,7.9,6.5,120,Tuesday,Yes,10,No,Low,Low,DontKnow,Yes,58.6,53.5,15
S101,Female,Air,Gemini,Winter,17,Other,90,80,10,Labour,Yes,AboveAverage,1,190,No,6.4,8.2,10,Thursday,No,3,No,Low,Low,High,No,57.3,53,28
S101,Female,Earth,Taurus,Autumn,11,Other,75,64,11,None,Yes,Average,0,220,Yes,7.4,5.8,30,Friday,No,5,Yes,High,High,Low,No,38.5,68.6,15
S108,Male,Air,Gemini,Winter,15,NZ.European,66,70,-4,National,Yes,AboveAverage,18,180,No,7.5,7.5,120,Tuesday,Yes,70,Yes,None,Low,Medium,Yes,61.1,59.2,8
S101,Female,Earth,Taurus,Autumn,3,Korean,47,45,2,Other,Yes,Average,16,0,No,6.5,6.5,120,Tuesday,No,5,Yes,None,None,DontKnow,No,55.6,51.4,10
S108,Male,Air,Libra,Spring,12,NZ.European,70,80,-10,Other,No,AboveAverage,18,180,No,7.5,8,60,Thursday,Yes,40,Yes,High,High,Medium,Yes,59.9,64.2,5
S101,Female,Fire,Sagittarius,Summer,4,Maori/P.I.,115,95,20,National,Yes,Excellent,20,150,No,6,6,72,Thursday,No,100,Yes,None,None,High,Yes,49.5,50.3,13
S101,Male,Fire,Aries,Autumn,3,Maori/P.I.,90,87,3,National,Yes,Excellent,2,180,No,8.7,9.3,30,Thursday,No,80,No,None,None,High,No,72.3,52.7,5
S101,Female,Earth,Capricorn,Summer,5,Indian,42,40,2,National,Yes,Average,6,0,No,2.6,5.1,330,Sunday,Yes,20,Yes,None,None,Medium,No,38.7,60.6,5
S108,Female,Air,Gemini,Winter,2,Maori/P.I.,68,63,5,Labour,Yes,AboveAverage,17,120,No,5.1,6.7,90,Friday,Yes,100,Yes,High,Low,Medium,No,49.8,69,8
S101,Male,Air,Aquarius,Summer,2,Chinese,65,65,0,National,No,AboveAverage,4,140,No,5.6,6.4,61,Friday,No,5,No,None,None,Medium,No,55.3,52.7,5
S101,Female,Earth,Capricorn,Summer,9,Other,73,65,8,None,Yes,Poor,1,0,No,6.2,5.1,150,Wednesday,No,3,No,High,Low,High,No,44.3,64.9,30
S108,Male,Air,Gemini,Winter,1,Other,70,80,-10,Labour,Yes,Excellent,14,120,No,10,8.1,120,Thursday,Yes,20,Yes,None,None,High,Yes,69.1,51.2,4
S101,Female,Air,Libra,Spring,19,NZ.European,60,57,3,National,Yes,AboveAverage,16,120,Yes,8,7.3,180,Wednesday,No,15,Yes,High,Low,High,Yes,62.9,67.9,15
S108,Female,Air,Libra,Spring,8,Chinese,58,52,6,National,Yes,Poor,2,0,No,5.3,4.9,80,Friday,Yes,10,No,None,None,Medium,No,40.8,51.7,10
S108,Female,Water,Cancer,Winter,5,NZ.European,72,65,7,National,Yes,AboveAverage,18,130,No,6.3,7.9,60,Wednesday,Yes,70,No,None,None,High,Yes,57.1,48.2,13
S108,Female,Water,Scorpio,Spring,4,Indian,49,44,5,National,Yes,Poor,18,0,No,2.3,7.9,150,Monday,Yes,20,Yes,None,None,DontKnow,Yes,42.2,45.7,5
S108,Male,Water,Scorpio,Spring,6,NZ.European,64,68,-4,Labour,Yes,AboveAverage,19,120,Yes,7.2,8.5,200,Wednesday,No,40,Yes,Low,Low,Medium,Yes,63.2,63.1,10
S101,Male,Air,Aquarius,Summer,9,Other,60,60,0,Green,Yes,Average,5,0,No,7.3,7.5,450,Wednesday,Yes,15,Yes,None,None,DontKnow,No,63.5,63.6,4
S101,Female,Air,Aquarius,Summer,6,Other,66,64,2,Green,No,Average,6,110,No,7,8,15,Thursday,Yes,10,Yes,Low,Low,High,Yes,61.8,42.8,4
S108,Female,Water,Cancer,Winter,2,Chinese,55,45,10,National,No,Excellent,10,140,No,1.7,3.2,720,Thursday,Yes,300,Yes,High,Low,Medium,Yes,29,72.2,6
S101,Female,Earth,Virgo,Winter,3,Chinese,53,60,-7,None,No,Average,15,110,Yes,6.8,6.6,180,Sunday,No,50,Yes,High,Low,DontKnow,Yes,53.3,68.3,15
S101,Male,Air,Aquarius,Summer,6,NZ.European,80,75,5,National,No,Excellent,19,160,No,6.6,5.8,60,Wednesday,Yes,20,Yes,High,High,Medium,Yes,53.8,56.6,7
S101,Female,Air,Libra,Spring,1,Maori/P.I.,62,60,2,Labour,Yes,Excellent,12,120,No,4.9,5.2,240,Saturday,No,20,Yes,None,None,DontKnow,No,49.2,61.9,8
S101,Male,Earth,Virgo,Winter,10,NZ.European,85,85,0,Labour,No,Excellent,19,150,No,5.4,10,60,Monday,No,20,Yes,High,High,High,No,72.6,69.6,4
S101,Female,Fire,Sagittarius,Summer,0,Maori/P.I.,140,115,25,Labour,Yes,Excellent,19,120,No,1.1,4.1,150,Saturday,No,0,Yes,None,None,High,No,31.9,53.1,2
S108,Male,Earth,Capricorn,Summer,4,Chinese,78,75,3,National,No,AboveAverage,19,120,No,4.9,6.1,40,Saturday,Yes,10,Yes,None,None,Low,No,36.9,52,5
S101,Female,Earth,Virgo,Spring,1,Korean,55,49,6,Other,Yes,Poor,3,0,No,9.3,8.8,90,Monday,No,200,No,None,None,Medium,No,65.7,52.3,8
S101,Female,Air,Aquarius,Summer,8,NZ.European,71,65,6,Green,No,Average,7,0,No,6.4,6.9,120,Sunday,Yes,3,No,None,None,DontKnow,No,53.5,53,10
S108,Male,Fire,Aries,Autumn,1,Chinese,52,50,2,None,No,Average,2,0,No,2.4,5.1,240,Saturday,No,50,No,None,None,Medium,No,39,56.9,12
S101G,Female,Air,Libra,Spring,5,NZ.European,60,55,5,National,Yes,AboveAverage,20,140,No,7.7,6.5,20,Friday,No,17,Yes,None,None,Medium,Yes,57.1,40,10
S108,Female,Water,Piscies,Autumn,1,Korean,47,45,2,None,Yes,Average,19,0,No,5.1,7,90,Friday,Yes,20,Yes,None,None,Low,No,48.3,49.4,7
S108,Male,Fire,Leo,Winter,2,Indian,88,82,6,None,No,Excellent,18,140,No,4.7,4.6,60,Friday,Yes,50,No,High,High,DontKnow,No,43.8,67.3,6
S101,Female,Water,Piscies,Summer,4,NZ.European,54,54,0,Labour,No,AboveAverage,20,60,No,8.3,6,60,Saturday,No,50,Yes,High,Low,Medium,Yes,62.3,55.6,15
S108,Female,Earth,Capricorn,Summer,3,Maori/P.I.,72,65,7,Labour,Yes,BelowAverage,18,0,No,5.8,6.9,60,Friday,Yes,20,Yes,None,None,Medium,No,50.1,48.6,9
S101,Female,Water,Cancer,Winter,7,Other,55,50,5,Labour,Yes,Average,6,110,No,5.1,5.7,150,Tuesday,No,50,No,None,None,Medium,No,45.6,63.6,28
S101G,Female,Water,Piscies,Summer,4,Indian,52,47,5,National,Yes,Excellent,20,120,No,7.3,5.1,180,Sunday,No,10,Yes,None,None,Medium,Yes,52.8,50.8,15
S101,Female,Air,Gemini,Autumn,9,NZ.European,65,59,6,Labour,No,AboveAverage,18,130,No,7.4,8.7,90,Sunday,Yes,20,Yes,High,Low,Medium,No,63.3,70.1,18
S101,Male,Air,Libra,Spring,8,NZ.European,88,85,3,National,No,Average,18,120,No,4.5,5.9,120,Thursday,Yes,50,Yes,None,Low,Medium,Yes,46.8,53,5
S101,Female,Water,Piscies,Autumn,2,Other,200,199,1,Labour,Yes,Excellent,12,140,No,10,10,60,Wednesday,Yes,100,Yes,None,Low,High,Yes,81.8,48.6,30
S108,Female,Water,Scorpio,Spring,2,Indian,45,50,-5,None,Yes,AboveAverage,2,0,No,1.4,3.4,60,Friday,Yes,10,Yes,None,None,DontKnow,No,29.5,47,10
S101,Female,Air,Libra,Spring,13,NZ.European,78,65,13,None,No,Average,17,110,No,3.7,6.4,150,Saturday,Yes,5,No,None,Low,Medium,Yes,40.6,54.6,15
S101,Female,Air,Gemini,Winter,1,NZ.European,70,60,10,None,No,Excellent,18,140,No,5,5.1,330,Tuesday,Yes,50,Yes,High,High,DontKnow,No,44.7,77.2,5
S101,Female,Fire,Aries,Autumn,9,NZ.European,48,50,-2,Green,No,AboveAverage,19,110,No,7.2,8.5,90,Wednesday,Yes,50,Yes,Low,Low,Low,No,60.4,67.8,14
S108,Male,Air,Gemini,Autumn,3,Chinese,60,70,-10,Labour,No,Average,3,160,Yes,5.1,7.1,270,Friday,No,20,No,Low,Low,DontKnow,No,48.6,76.2,2
S108,Female,Water,Piscies,Summer,10,Indian,54,50,4,National,Yes,AboveAverage,18,140,Yes,8.2,7.8,60,Wednesday,Yes,100,Yes,None,None,Low,Yes,51.2,51.1,6
S101,Male,Air,Libra,Spring,9,Other,65,65,0,None,No,Average,5,0,No,10,7.6,120,Saturday,Yes,2,Yes,None,None,DontKnow,Yes,72,41,5
S108,Female,Fire,Sagittarius,Spring,10,Other,54,50,4,Green,No,Average,17,110,No,2.8,2.9,270,Wednesday,Yes,60,Yes,None,Low,Low,Yes,18.8,61.4,17
S108,Male,Water,Piscies,Autumn,1,Maori/P.I.,96,90,6,National,Yes,Average,18,140,No,5.1,5.1,120,Tuesday,Yes,80,Yes,High,High,High,Yes,49,57.9,14
S101,Male,Air,Gemini,Autumn,3,NZ.European,65,60,5,None,No,AboveAverage,19,160,No,6.8,7.1,45,Friday,No,12,Yes,Low,Low,Low,Yes,52.4,51.6,5
S108,Female,Water,Scorpio,Spring,5,NZ.European,60,55,5,Labour,No,AboveAverage,19,160,No,6,9.2,150,Friday,No,10,Yes,Low,Low,Low,Yes,56.4,58.3,25
S108,Female,Fire,Sagittarius,Summer,0,NZ.European,60,60,0,National,No,Excellent,18,110,No,7.9,9.1,30,Friday,Yes,117,Yes,None,None,DontKnow,Yes,72.6,42.7,2
